Probe.Set.ID	FB	brain_m	brain_f	head_m	head_f	crop_m	crop_f	midgut_m	midgut_f	hindgut_m	hindgut_f	tubule_m	tubule_f	ovary_m	ovary_f	testis_m	testis_f	acc_m	acc_f	tagangl_m	tagangl_f	carc_m	carc_f	saliv_m	saliv_f	spermatV_m	spermatV_f	spermatM_m	spermatM_f	fatbody_m	fatbody_f	eye_m	eye_f	heart_m	heart_f	fly_m
17690	1640668_s_at	---	15.9	3.8	3.9	0.9	7.2	1.7	11.7	2.8	6.3	1.5	5.8	1.4	5.3	1.3	3	0.7	15.9	3.8	16.5	4	5.1	1.2	13.1	3.14	6.1	1.46	7.6	1.82	8.6	2.07	5.75	1.377245509	3.85	0.922155689	4.2
17691	1640669_at	FBgn0039942	197.2	0.9	104.7	0.5	103.4	0.5	76.6	0.3	76.4	0.3	63.9	0.3	615.7	2.8	22.7	0.1	100.4	0.4	251.2	1.1	57.7	0.3	98.3	0.44	86.5	0.39	81	0.36	86	0.38	100.95	0.45213302	45.275	0.202776845	223.3
17692	1640670_at	FBgn0005592	1.2	0.5	13.5	5.9	70.8	30.8	9.4	4.1	56.3	24.5	2.9	1.2	0.7	0.3	0.7	0.3	2.9	1.3	1.7	0.7	2.2	1	4	1.74	73.8	32.1	73.5	31.95	2.6	1.11	2.1	0.913043478	9.85	4.282608696	2.3
17693	1640671_at	FBgn0085260	20.5	1.6	11.7	0.9	12.3	1	12.1	0.9	11.8	0.9	9.9	0.8	20.1	1.6	7.2	0.6	11.2	0.9	10.8	0.8	13.7	1.1	17.8	1.4	7.6	0.59	7.8	0.61	13	1.01	17.55	1.373776908	8.2	0.641878669	12.8
17694	1640672_at	FBgn0031830	1553.2	0.8	2268.4	1.2	2028	1	2867.3	1.5	3589.7	1.8	2034.8	1	1001.4	0.5	265.1	0.1	1222.2	0.6	2307.6	1.2	4313.1	2.2	1961.9	1	1706.8	0.87	1625.3	0.83	2252.3	1.15	2053.675	1.047125558	2298.75	1.17208413	1961.3
17695	1640673_at	FBgn0026400	219.5	0.6	213.3	0.6	339.9	0.9	235.2	0.6	262.1	0.7	333.6	0.9	564.9	1.5	471.2	1.2	320.2	0.8	212.6	0.6	234.2	0.6	430.3	1.13	226.1	0.59	206.8	0.54	246.6	0.65	339.775	0.889230568	250.95	0.656765245	382.1
17696	1640674_at	FBgn0031634	4.5	0.6	25.8	3.4	5.7	0.7	14.3	1.9	7.1	0.9	5.7	0.7	4.6	0.6	4.5	0.6	11.8	1.5	8	1	11.1	1.5	4.2	0.55	7.9	1.03	7.8	1.01	9.1	1.18	5.875	0.767973856	3.075	0.401960784	7.7
17697	1640675_at	FBgn0085194	2.1	0.2	170.4	13.9	150.4	12.2	4	0.3	6.5	0.5	3.7	0.3	2	0.2	2.9	0.2	4.4	0.4	4.4	0.4	9.8	0.8	8.2	0.67	3.2	0.26	2	0.16	2.5	0.2	2.7	0.219512195	4.95	0.402439024	12.3
17698	1640676_at	---	2.2	2.6	1.2	1.4	3.9	4.6	2.3	2.7	2.1	2.5	3	3.5	1.3	1.5	0.6	0.6	2.4	2.8	2	2.3	1.9	2.2	5.6	6.56	6.8	8	5.5	6.41	5.3	6.18	1.625	1.911764706	2.875	3.382352941	0.9
17699	1640677_at	---	0.4	0.3	2	1.7	5.5	4.8	0.8	0.7	1.2	1	3.5	3	0.7	0.6	0.5	0.4	0.6	0.5	1.2	1.1	1.9	1.7	3.7	3.2	1.7	1.5	1.6	1.35	1.1	0.98	1.6	1.391304348	0.65	0.565217391	1.2
17700	1640678_at	---	0.9	1.9	3.3	6.6	1.8	3.5	1.3	2.6	0.7	1.4	2	3.9	0.5	0.9	2.2	4.4	0.8	1.5	1.7	3.4	0.9	1.8	3.7	7.45	2.1	4.15	1.8	3.5	2.8	5.65	1.775	3.55	0.7	1.4	0.5
17701	1640679_at	FBgn0033688	143	0.7	94	0.5	124.9	0.6	125.7	0.6	131	0.6	188	0.9	478.7	2.3	59	0.3	186.7	0.9	121.7	0.6	107	0.5	166.8	0.81	118.3	0.58	145.3	0.71	126.4	0.62	114.05	0.556884766	113.3	0.553222656	204.8
17702	1640680_at	---	3.3	1.1	3.7	1.2	2	0.7	2.5	0.8	2	0.7	3.2	1.1	1.7	0.6	0.5	0.2	0.8	0.3	0.6	0.2	4.2	1.4	5.2	1.73	3.2	1.07	2.4	0.78	0.9	0.3	2.925	0.975	2.775	0.925	3
17703	1640681_at	FBgn0036587	70	2.1	234.9	7.1	12.6	0.4	2.9	0.1	6.2	0.2	7.2	0.2	2.5	0.1	16.2	0.5	3.1	0.1	27.3	0.8	239.6	7.2	17.5	0.53	13	0.39	12	0.36	24.2	0.73	29.075	0.87443609	600.95	18.07368421	33.3
17704	1640682_at	FBgn0030074	7.5	0.8	9.4	0.9	9.5	1	10.7	1.1	15.4	1.6	8.3	0.8	8.6	0.9	5.8	0.6	11.3	1.1	10.3	1	12.6	1.3	17	1.72	3	0.3	5.7	0.58	9.5	0.96	4.6	0.467005076	2.4	0.243654822	9.9
17705	1640683_at	FBgn0036467	3.4	0.1	9.3	0.3	69.5	1.9	8.4	0.2	3.7	0.1	45.7	1.2	2.1	0.1	8.5	0.2	64.7	1.7	18.7	0.5	38.8	1	4666.7	125.28	6.8	0.18	5.6	0.15	11.1	0.3	6.025	0.161744966	4.525	0.12147651	37.3
17706	1640684_at	FBgn0039228	1	0	3.8	0.1	1.1	0	3	0.1	1.6	0	3.3	0.1	3.7	0.1	706.6	13.1	3.5	0.1	1	0	8	0.1	10	0.19	4.5	0.08	3.4	0.06	4.1	0.08	1	0.018475751	1.825	0.033718245	54.1
17707	1640685_at	---	4.8	0.6	6.5	0.8	5.1	0.6	5.7	0.7	5.2	0.6	5.5	0.6	4.2	0.5	4.6	0.5	4.3	0.5	7.1	0.8	11	1.3	7.7	0.91	7	0.83	5.9	0.69	10.4	1.23	5.525	0.65	4.95	0.582352941	8.5
17708	1640686_s_at	---	18	2.7	7	1.1	8.9	1.4	17.1	2.6	10.3	1.6	7.6	1.2	5.4	0.8	9.7	1.5	9	1.4	27.8	4.2	5.3	0.8	18.3	2.79	6.7	1.02	8.2	1.25	9	1.37	12.975	1.980916031	7.2	1.099236641	6.6
17709	1640687_at	FBgn0032851	3.5	0.5	3.5	0.5	10.4	1.5	1.9	0.3	7.4	1.1	7.8	1.1	5.1	0.7	64.4	9.4	3.7	0.5	4	0.6	7.6	1.1	34.6	5.06	32.4	4.74	46.6	6.83	24.5	3.59	1.825	0.267399267	2.425	0.355311355	6.8
17710	1640688_at	---	5.3	3.5	2.8	1.8	1.2	0.8	1.6	1	2.2	1.4	1.4	0.9	0.4	0.2	0.4	0.3	3.5	2.3	1.9	1.2	1.6	1.1	4	2.64	1.5	0.98	3.1	2.03	2.5	1.62	4.05	2.655737705	0.65	0.426229508	1.5
17711	1640689_a_at	FBgn0003607	614.3	1	398.7	0.7	412.1	0.7	403.5	0.7	439	0.7	405.7	0.7	1000.1	1.7	306.3	0.5	540.6	0.9	507.2	0.8	287.4	0.5	487.7	0.81	433.2	0.72	455	0.76	254.8	0.42	568.525	0.946358718	293.35	0.488306284	600.8
17712	1640690_at	FBgn0034645	24.7	0.8	44.2	1.4	45.3	1.5	44.3	1.4	37.5	1.2	29.8	1	32.8	1.1	23	0.7	64.7	2.1	41.5	1.3	60.8	2	66.4	2.14	27.5	0.89	34.5	1.11	31.3	1.01	62.225	2.008878128	30.95	0.999192897	31
17713	1640691_at	FBgn0034585	299.5	1.4	231.5	1.1	266.9	1.3	209.6	1	196.2	0.9	252.3	1.2	382	1.8	180.5	0.9	207	1	362.2	1.8	194.8	0.9	218.9	1.06	290.5	1.4	324.8	1.57	152.6	0.74	268.425	1.297052428	165.1	0.797777241	207
17714	1640692_at	---	1.8	1.6	1.8	1.6	7	6.2	4.7	4.1	2.1	1.9	5.1	4.6	1.5	1.3	2.5	2.2	4.4	3.9	2.4	2.2	1.5	1.3	11.2	9.96	8.6	7.6	7.2	6.38	9.3	8.24	2.175	1.933333333	2.075	1.844444444	1.1
17715	1640693_at	---	6.9	2.4	5.8	2	11.2	3.9	11.8	4.1	6.1	2.1	5.6	1.9	3.4	1.2	3.5	1.2	15.2	5.2	8.8	3	7.3	2.5	14.5	4.99	9	3.09	11.6	3.99	9.5	3.26	3.8	1.310344828	4.825	1.663793103	2.9
17716	1640694_at	---	1.7	1.6	1.3	1.3	3.1	3	2.4	2.3	2.2	2.1	3.6	3.5	1.2	1.1	1.8	1.7	6	5.7	2.8	2.6	6.3	6	10.6	10.1	5.5	5.21	7.8	7.45	7.8	7.43	1.425	1.357142857	3	2.857142857	1.1
17717	1640695_at	FBgn0039304	90.3	0.5	122.4	0.6	174.2	0.9	803.4	4.2	276.3	1.4	715.2	3.7	227.3	1.2	50	0.3	269.8	1.4	69.1	0.4	190.6	1	150.7	0.79	246	1.29	280.4	1.47	219	1.15	103.65	0.542670157	303.95	1.591361257	191
17718	1640696_at	FBgn0038547	50.4	8.8	8.8	1.5	6	1	3.3	0.6	8.9	1.5	8.3	1.4	11.6	2	1.9	0.3	8.8	1.5	34.9	6.1	6.3	1.1	15	2.6	6.3	1.1	2	0.35	6.3	1.1	7.325	1.273913043	2.1	0.365217391	5.8
17719	1640697_at	---	4.4	0.9	2.3	0.4	7.6	1.5	2	0.4	4	0.8	8.4	1.6	2.8	0.5	5.5	1.1	8.7	1.7	5.3	1	4.7	0.9	13.8	2.68	8.2	1.59	6	1.17	7.9	1.53	2.875	0.558252427	2.725	0.529126214	5.2
17720	1640698_at	FBgn0031478	345.6	1.4	297.2	1.2	1526.7	6.2	420.3	1.7	667.7	2.7	327.9	1.3	329	1.3	35.4	0.1	134.3	0.5	409.6	1.7	575.5	2.3	239.2	0.96	387.6	1.56	352.8	1.42	894.2	3.61	169.3	0.682592481	642.4	2.590061486	248
17721	1640699_at	FBgn0040905	0.9	0	3.1	0.1	2.5	0.1	7.4	0.2	1	0	3.1	0.1	0.8	0	721.8	17.4	5.5	0.1	2	0	2.6	0.1	20.9	0.5	3.7	0.09	4.7	0.11	5.7	0.14	1.575	0.038066465	0.825	0.019939577	41.4
17722	1640700_at	FBgn0039712	190.1	1.4	114.2	0.8	140.6	1	94.5	0.7	106.4	0.8	97.7	0.7	263.4	1.9	52.6	0.4	112.3	0.8	154.4	1.1	98.9	0.7	136.7	0.98	116.3	0.83	119	0.85	108.2	0.77	169.175	1.207314897	120	0.856378234	140.1
17723	1640701_at	FBgn0038737	90.9	1.1	80.9	1	88.9	1.1	106.5	1.3	114	1.4	120.7	1.5	86.2	1.1	33.2	0.4	88.8	1.1	87.9	1.1	116	1.4	115.6	1.42	49.7	0.61	57.5	0.71	94.3	1.16	79.15	0.975654854	87.175	1.074576271	81.1
17724	1640702_at	FBgn0025740	12.7	2.4	8.2	1.6	13	2.5	5.3	1	12.4	2.4	3.7	0.7	1.7	0.3	2	0.4	18.5	3.5	8.9	1.7	17.7	3.4	17.9	3.43	8.7	1.67	11.3	2.16	28.2	5.4	5.65	1.081339713	14.275	2.732057416	5.2
17725	1640703_at	FBgn0050460	59	0.4	104.5	0.8	346.2	2.6	25.8	0.2	230.9	1.7	10.6	0.1	13.4	0.1	1395.4	10.3	28.7	0.2	114.1	0.8	90.9	0.7	187.9	1.39	19	0.14	14.7	0.11	21.8	0.16	94.7	0.702261772	47.9	0.355209492	134.9
17726	1640704_at	---	0.6	1	1.2	2	0.8	1.3	1	1.7	0.8	1.3	1.2	2	0.7	1.3	2.9	5	2.8	4.8	3.3	5.8	2	3.5	3.2	5.61	2.5	4.3	1	1.7	1.2	2.09	1.075	1.869565217	1.725	3	0.6
17727	1640705_at	FBgn0051718	4.9	2.5	19.5	10.1	1.9	1	1	0.5	2.5	1.3	3	1.5	4.2	2.2	3.7	1.9	7.9	4.1	4.1	2.1	5.3	2.8	12.2	6.34	2.7	1.39	4	2.06	7.2	3.74	1.7	0.883116883	0.425	0.220779221	1.9
17728	1640706_at	---	2.6	0.4	2.2	0.3	1.9	0.3	6.2	0.9	3.9	0.5	2.1	0.3	1.1	0.2	1.6	0.2	3.6	0.5	2.3	0.3	7.3	1	4	0.56	1.6	0.21	2.8	0.38	1.6	0.22	0.6	0.083044983	1.5	0.207612457	7.2
17729	1640707_at	FBgn0029799	478.3	38.8	107.8	8.7	21.5	1.7	8	0.6	5.4	0.4	3.1	0.3	1.7	0.1	6.4	0.5	4.2	0.3	360.7	29.3	16	1.3	5.2	0.42	9.2	0.74	7.5	0.61	17.4	1.41	66.3	5.379310345	9.225	0.748478702	12.3
17730	1640708_at	---	5.1	2	1.8	0.7	4.5	1.8	2.8	1.1	3.7	1.4	1.5	0.6	0.8	0.3	2.2	0.9	9.9	3.9	8.7	3.4	6.1	2.4	5.2	2.05	1.9	0.74	1.3	0.51	11.7	4.57	2.95	1.156862745	1.9	0.745098039	2.6
17731	1640709_s_at	---	2.1	0.5	3.6	0.9	1.5	0.4	4.2	1	1	0.3	3.9	0.9	0.7	0.2	6.4	1.6	2.6	0.6	3	0.7	11.3	2.8	14.9	3.66	3.4	0.83	2.2	0.54	3.1	0.75	2.325	0.570552147	7.125	1.748466258	4.1
17732	1640710_at	FBgn0028685	297.4	0.5	338.9	0.5	505.9	0.8	420.2	0.7	426.3	0.7	499.6	0.8	876.5	1.4	176.3	0.3	489.8	0.8	376.8	0.6	996.7	1.6	458.6	0.72	260.2	0.41	228.6	0.36	1258.4	1.96	396.575	0.618947286	1414.95	2.20835772	640.7
17733	1640711_at	FBgn0050350	1.5	0	3.1	0	3.9	0.1	14.7	0.2	7.8	0.1	4.5	0.1	2.1	0	1004.5	13.5	10.4	0.1	1.5	0	6.3	0.1	7.5	0.1	11.8	0.16	7.1	0.1	9	0.12	3.1	0.04165267	6.9	0.092710783	74.4
17734	1640712_at	---	1	0.6	2.5	1.6	3.6	2.3	1	0.7	0.8	0.5	1.3	0.8	0.9	0.6	1.4	0.9	6.4	4.1	0.7	0.4	7.5	4.7	2.7	1.68	3.1	1.98	4.1	2.6	3.3	2.06	2.325	1.476190476	5.175	3.285714286	1.6
17735	1640713_at	FBgn0034919	261.4	1.2	167.2	0.8	196.9	0.9	122.3	0.6	116	0.5	73.5	0.3	349.1	1.6	396.4	1.8	85.5	0.4	344.5	1.6	240.1	1.1	96.4	0.44	88.2	0.4	118.9	0.54	168.4	0.76	189.725	0.856933153	186.125	0.84067299	221.4
17736	1640714_at	FBgn0026563	4.4	0	17.2	0.1	2.1	0	8.4	0.1	19.5	0.1	29.1	0.2	1.5	0	1667.5	10.8	1.1	0	4.3	0	32.6	0.2	9.8	0.06	280.4	1.81	61	0.39	65.7	0.42	7.925	0.051120787	43.975	0.283663925	155
17737	1640715_at	FBgn0038977	1.4	0	40.4	1	296.5	7.5	24.2	0.6	76.5	1.9	6	0.2	4.4	0.1	10.3	0.3	29.5	0.8	7.2	0.2	93.9	2.4	5.2	0.13	6.8	0.17	16.6	0.42	7.5	0.19	7.075	0.179910998	138.425	3.520025429	39.3
17738	1640716_at	FBgn0029589	3.1	0.2	3.2	0.2	3.8	0.2	4.7	0.3	2.2	0.1	2	0.1	3.5	0.2	151.4	8.9	3	0.2	2.4	0.1	13	0.8	11.7	0.69	4	0.24	5.7	0.33	5.2	0.31	0.95	0.055882353	1.175	0.069117647	17
17739	1640717_at	FBgn0034397	63.6	20.7	22.8	7.4	4.5	1.5	4.2	1.4	1.7	0.5	5	1.6	1.5	0.5	4.3	1.4	6.2	2	22.2	7.2	2.4	0.8	4.8	1.54	3.6	1.15	3.5	1.13	3.7	1.2	3.95	1.284552846	1.325	0.430894309	3.1
17740	1640718_at	---	0.5	0.4	0.5	0.5	1.6	1.5	1.7	1.6	0.6	0.5	1.9	1.8	0.5	0.5	2.2	2.1	2.1	2	0.6	0.6	2.5	2.4	1.9	1.83	0.6	0.6	1.1	1.02	0.8	0.71	1.975	1.880952381	0.575	0.547619048	1.1
17741	1640719_at	FBgn0053218	1.5	0	4.8	0.1	4.8	0.1	4.1	0.1	0.6	0	3.7	0.1	4.2	0.1	799	13.8	4.8	0.1	6.7	0.1	3.6	0.1	2.5	0.04	3.8	0.07	2.7	0.05	3.5	0.06	3.525	0.060986159	2.325	0.040224913	57.8
17742	1640720_a_at	FBgn0038346	19	0	671.4	1	19.7	0	4027.6	5.7	1074.9	1.5	63.7	0.1	1.9	0	32.8	0	6	0	20	0	719.7	1	8.3	0.01	1347.7	1.91	1302.4	1.85	1601.7	2.27	301.175	0.426744598	834.325	1.182182076	705.8
17743	1640721_at	---	9.6	2.2	2.5	0.6	4.9	1.1	10.8	2.4	6.1	1.4	5.9	1.3	3.3	0.8	7	1.6	12.9	2.9	8.6	1.9	9.2	2.1	11	2.49	3.2	0.73	2.2	0.49	3.4	0.76	4.575	1.039772727	1.75	0.397727273	4.4
17744	1640722_at	---	1	0.9	1.1	0.9	1.8	1.5	1.3	1.1	0.9	0.8	1.9	1.6	1.5	1.2	1.4	1.2	2.4	2.1	0.8	0.7	3.4	2.9	5.4	4.6	0.8	0.64	1.5	1.28	1.1	0.91	2.4	2.042553191	0.725	0.617021277	1.2
17745	1640723_at	---	5.9	1.5	6.1	1.5	6	1.5	8	2	5.6	1.4	6.1	1.5	2.9	0.7	5.4	1.3	9.2	2.3	3.8	0.9	5.7	1.4	12	2.95	5.4	1.32	8.8	2.18	6.4	1.57	7.65	1.888888889	2.95	0.728395062	4.1
17746	1640724_at	---	0.8	0.5	1.8	1.2	1.1	0.8	1.7	1.2	0.9	0.6	1.5	1	1.2	0.8	3.6	2.5	1.3	0.9	0.6	0.4	3.5	2.4	7.5	5.17	1.6	1.09	1.5	1	3.4	2.31	2.875	1.982758621	1.25	0.862068966	1.5
17747	1640725_s_at	---	1.9	1.8	1.9	1.8	2.7	2.6	8	7.6	2.9	2.8	2.3	2.2	1.8	1.7	6.8	6.4	5.8	5.5	2.2	2	10	9.5	4.9	4.69	3.9	3.69	1.8	1.71	6.9	6.52	1.85	1.761904762	4.025	3.833333333	1.1
17748	1640726_at	---	4.3	0.8	6.5	1.2	11.6	2.1	8.6	1.6	9.3	1.7	5.5	1	2.6	0.5	3.2	0.6	8.7	1.6	5.9	1.1	12.9	2.3	30.1	5.48	9	1.64	9.7	1.75	10	1.81	6.75	1.227272727	4.05	0.736363636	5.5
17749	1640727_at	---	3.9	0.7	4.3	0.8	5.8	1	9.4	1.7	10.9	2	7.7	1.4	3.8	0.7	6	1.1	6.9	1.2	11	2	17.1	3.1	11.8	2.11	4.9	0.88	10.6	1.91	7.5	1.35	1.175	0.210762332	1.75	0.313901345	5.6
17750	1640728_at	FBgn0033238	5	0.1	8.7	0.1	7.6	0.1	8.2	0.1	6.7	0.1	5.7	0.1	4.4	0.1	795.5	10.8	4.1	0.1	5.5	0.1	10.6	0.1	6.7	0.09	4.1	0.05	7	0.09	10.2	0.14	2.8	0.037863421	2.75	0.037187289	74
17751	1640729_s_at	FBgn0032946	3653.5	9.4	2361.9	6.1	13.6	0	172.5	0.4	3143.7	8.1	11.7	0	16	0	22.3	0.1	4.8	0	4397.9	11.3	207.8	0.5	23.6	0.06	17.5	0.04	28.1	0.07	42.1	0.11	6055.35	15.54347687	180.85	0.464223834	389.6
17752	1640730_at	FBgn0043900	171.9	0.7	82	0.4	106.5	0.5	45.4	0.2	76.2	0.3	50.7	0.2	617.8	2.7	476.3	2.1	47.9	0.2	105.8	0.5	63.2	0.3	51.2	0.22	115.9	0.5	120.6	0.52	71.3	0.31	64.05	0.277032872	44.725	0.193447232	231.2
17753	1640731_at	---	6.1	2.1	3.9	1.3	7.8	2.6	2.5	0.9	8.2	2.8	8.7	2.9	4.5	1.5	3	1	10	3.4	2.3	0.8	10.9	3.7	12.5	4.24	8.4	2.86	5.4	1.84	9.8	3.33	1.2	0.406779661	4.025	1.36440678	3
17754	1640732_s_at	FBgn0035239	7	0	6.3	0	5	0	3.5	0	2.3	0	3.5	0	3.6	0	1640.8	10.5	6.7	0	4	0	22.1	0.1	10.6	0.07	12.2	0.08	6.2	0.04	7.3	0.05	2.675	0.017038217	3.175	0.02022293	157
17755	1640733_at	FBgn0038540	137.7	11.6	52.7	4.5	5.5	0.5	1.7	0.1	1	0.1	4	0.3	2.4	0.2	8.6	0.7	6.3	0.5	157.8	13.3	6.6	0.6	20.3	1.72	3.3	0.27	6.3	0.53	5.3	0.44	25.45	2.152219873	3.25	0.274841438	11.8
17756	1640734_a_at	FBgn0038721	136.6	1.6	137	1.6	121.5	1.4	25.5	0.3	152.8	1.8	286.6	3.3	180	2.1	33.5	0.4	21.4	0.2	145	1.7	185.4	2.1	46.7	0.54	232.4	2.68	227.2	2.62	267	3.08	60.025	0.691930836	98.775	1.138616715	86.8
17757	1640735_at	FBgn0031698	39.3	2.8	13.5	1	17.1	1.2	8.4	0.6	13.1	0.9	4.5	0.3	32.6	2.3	9.7	0.7	10.5	0.7	29.6	2.1	18.9	1.3	10	0.7	2.1	0.15	1.4	0.1	14.9	1.05	20.875	1.470070423	13.95	0.982394366	14.2
17758	1640736_at	FBgn0000153	85.3	0.6	708.7	5.2	63	0.5	9.8	0.1	22.8	0.2	9.8	0.1	4.9	0	7.2	0.1	22.4	0.2	16	0.1	689.7	5.1	25.2	0.19	15.1	0.11	22.8	0.17	21.2	0.16	1839.9	13.56858407	16.275	0.120022124	135.6
17759	1640737_at	FBgn0250754	2.7	0.9	0.9	0.3	4	1.4	2.4	0.8	3	1	2.7	0.9	4.4	1.5	4.2	1.4	1.7	0.6	4	1.4	3.1	1.1	10.9	3.72	2.2	0.74	0.7	0.22	4.2	1.42	1.925	0.658119658	2.875	0.982905983	2.9
17760	1640738_a_at	FBgn0003479	40.7	0.4	36.7	0.4	61.7	0.6	44.2	0.4	46.4	0.5	35.3	0.4	179.9	1.8	59.9	0.6	54.4	0.5	52.4	0.5	43.8	0.4	34.1	0.34	32.3	0.33	33.4	0.34	27.5	0.28	41.125	0.415299167	32.15	0.324665489	99
17761	1640739_at	FBgn0050263	12.4	2.1	11.6	1.9	5.6	0.9	4.1	0.7	1.8	0.3	4.3	0.7	1.8	0.3	5.2	0.9	13	2.2	28.4	4.8	11.2	1.9	14.5	2.43	4.7	0.79	4.7	0.79	6.5	1.08	16.475	2.757322176	1.85	0.309623431	6
17762	1640740_a_at	FBgn0011239	1.5	0.1	2.6	0.1	2.4	0.1	2.3	0.1	3.6	0.1	5.3	0.2	0.8	0	338.9	11.9	1.3	0	2.4	0.1	4.9	0.2	8.8	0.31	17.2	0.61	26.1	0.92	4	0.14	1.025	0.036123348	2.45	0.086343612	28.4
17763	1640741_at	FBgn0030806	85.2	2.9	22.1	0.7	15	0.5	4.5	0.2	14.4	0.5	12	0.4	73.6	2.5	11.2	0.4	8.5	0.3	40.8	1.4	5.5	0.2	17.9	0.6	8	0.27	9.3	0.31	10.2	0.35	18.3	0.617721519	11.85	0.4	29.6
17764	1640742_at	---	7.4	1.1	5.6	0.8	7.6	1.1	4.3	0.7	8.9	1.3	2.8	0.4	3.4	0.5	1.6	0.2	6.9	1	8.7	1.3	6.4	1	16.7	2.51	1.9	0.28	4.5	0.68	3.6	0.54	6.6	0.992481203	1.35	0.203007519	6.7
17765	1640743_at	FBgn0000455	250	1	276.2	1.1	283.7	1.1	1096.7	4.2	345.1	1.3	913.5	3.5	292.3	1.1	140.2	0.5	316.9	1.2	351	1.4	219.4	0.8	319.9	1.23	853.6	3.29	749.6	2.89	341.6	1.32	276.075	1.063258232	590.675	2.274889274	259.7
17766	1640744_a_at	FBgn0034172	98.6	1.7	72.2	1.2	52.8	0.9	110.5	1.9	75.9	1.3	62.5	1.1	69.6	1.2	22.4	0.4	51.5	0.9	87.4	1.5	74.8	1.3	87.9	1.48	57.4	0.97	56	0.94	108.2	1.83	143.425	2.419654154	119.825	2.021509911	59.3
17767	1640745_at	FBgn0038980	2.3	2	1.4	1.2	5.3	4.7	10.1	8.9	2.3	2	3.3	2.9	2.6	2.3	1.5	1.4	2.1	1.8	1.5	1.3	4.6	4.1	7.1	6.29	6.3	5.62	5	4.47	5.1	4.56	3.25	2.888888889	3.95	3.511111111	1.1
17768	1640746_at	FBgn0037731	758.6	3.6	385.1	1.8	247.7	1.2	75.6	0.4	286.6	1.3	290.2	1.4	389.8	1.8	53.4	0.3	206.8	1	934.5	4.4	239.4	1.1	589.8	2.77	540.3	2.53	541.7	2.54	380.7	1.78	320.675	1.503751465	279.1	1.308792497	213.3
17769	1640747_s_at	FBgn0033919	120.7	0.4	500.6	1.5	1968.4	5.8	143.6	0.4	844.1	2.5	225.5	0.7	28.1	0.1	66.7	0.2	248.7	0.7	212.6	0.6	1037.7	3.1	171.7	0.51	730.2	2.15	927.8	2.73	456.8	1.35	362.5	1.068061285	622.375	1.833750737	339.4
17770	1640748_at	FBgn0028708	137.9	0.9	93.6	0.6	162.9	1	61.5	0.4	94	0.6	88.6	0.5	435.2	2.7	23.8	0.1	109	0.7	121.5	0.8	79.5	0.5	98.8	0.61	149.6	0.93	140.8	0.87	118.5	0.73	171.475	1.062916473	121.825	0.755152642	161.3
17771	1640749_at	---	4.3	2	2.6	1.2	5	2.3	5.8	2.6	4.2	1.9	5.2	2.4	1.9	0.9	1.8	0.8	3.7	1.7	6.2	2.8	7.5	3.5	6.8	3.13	5.6	2.59	5.9	2.72	7.2	3.3	2.075	0.954022989	2.825	1.298850575	2.2
17772	1640750_at	---	379.2	4.2	133.9	1.5	126.9	1.4	201.1	2.2	119.5	1.3	97.9	1.1	190.5	2.1	42.8	0.5	87.3	1	332.9	3.7	131	1.5	171.6	1.91	174.3	1.94	192.7	2.15	217.9	2.43	183.175	2.040378725	171.5	1.910331384	89.8
17773	1640751_at	FBgn0034776	4.2	0.1	4.7	0.1	6.2	0.1	15.1	0.2	3.5	0.1	6.4	0.1	3.5	0.1	698.5	10.5	7	0.1	5.2	0.1	13.4	0.2	14.9	0.22	8.8	0.13	11.6	0.17	13.9	0.21	3.225	0.048314607	3.15	0.047191011	66.8
17774	1640752_at	---	3.3	0	6.8	0.1	4.7	0	4.9	0.1	5.2	0.1	5.9	0.1	3.5	0	1252.1	12.8	6.3	0.1	4.9	0	6.6	0.1	4	0.04	4	0.04	3.1	0.03	3.9	0.04	2.8	0.028593311	3	0.030635691	97.9
17775	1640753_at	---	10.5	2.7	6.5	1.7	1.9	0.5	45.2	11.6	4.2	1.1	23.4	6	2.9	0.8	1.7	0.4	9.1	2.3	12.7	3.3	6.2	1.6	9.1	2.33	8	2.05	7	1.8	7	1.8	2.025	0.519230769	3.6	0.923076923	3.9
17776	1640754_at	FBgn0036449	164	0.5	331.4	1	742.8	2.3	1139.1	3.5	555.5	1.7	165.1	0.5	393.4	1.2	113.7	0.3	92.5	0.3	150.1	0.5	561.7	1.7	523.8	1.61	2598.8	7.98	893	2.74	897.6	2.76	376.55	1.156214017	861.625	2.645659016	325.7
17777	1640755_at	FBgn0013772	9.7	0.1	260.3	2.4	2613.5	23.8	59.3	0.5	858	7.8	3140.8	28.5	4.7	0	6.2	0.1	5.6	0.1	8.3	0.1	312.7	2.8	7.6	0.07	183	1.66	63.1	0.57	339.9	3.09	136.575	1.241308793	199.25	1.810952056	110
17778	1640756_at	---	5.9	1.3	2.6	0.6	3.9	0.9	7	1.5	6.4	1.4	2.4	0.5	2.7	0.6	4.6	1	4.2	0.9	1.7	0.4	2.3	0.5	4.4	0.96	4.4	0.96	4.7	1.04	9.3	2.05	4.725	1.038461538	3.2	0.703296703	4.6
